3.500000000E0	3.557543543E2	-1.442211306E2
3.541666667E0	3.567168844E2	-1.439744316E2
3.583333333E0	3.577548886E2	-1.438426418E2
3.625000000E0	3.587653076E2	-1.437652146E2
3.666666667E0	3.596790669E2	-1.437711358E2
3.708333333E0	3.608172492E2	-1.436470095E2
3.750000000E0	3.619156668E2	-1.434308986E2
3.791666667E0	3.627577308E2	-1.435407152E2
3.833333333E0	3.638893776E2	-1.434318335E2
3.875000000E0	3.647014718E2	-1.430327185E2
3.916666667E0	3.656587308E2	-1.429456688E2
3.958333333E0	3.667016063E2	-1.428547172E2
4.000000000E0	3.677971983E2	-1.427694458E2
4.041666667E0	3.687654702E2	-1.427674635E2
4.083333333E0	3.698570984E2	-1.426858706E2
4.125000000E0	3.711882375E2	-1.426923734E2
4.166666667E0	3.724033480E2	-1.426621691E2
4.208333333E0	3.734596905E2	-1.426157937E2
4.250000000E0	3.746208875E2	-1.424653525E2
4.291666667E0	3.754866686E2	-1.421452372E2
4.333333333E0	3.765284931E2	-1.419673301E2
4.375000000E0	3.776303410E2	-1.418716828E2
4.416666667E0	3.786628425E2	-1.418133073E2
4.458333333E0	3.796352017E2	-1.417936889E2
4.500000000E0	3.805781593E2	-1.417773719E2
4.541666667E0	3.817344677E2	-1.414319519E2
4.583333333E0	3.826664155E2	-1.415941469E2
4.625000000E0	3.837040037E2	-1.415820114E2
4.666666667E0	3.845262680E2	-1.413289737E2
4.708333333E0	3.855586986E2	-1.409206478E2
4.750000000E0	3.865675472E2	-1.408695032E2
4.791666667E0	3.873420804E2	-1.408133327E2
4.833333333E0	3.877055256E2	-1.407375584E2
4.875000000E0	3.883520351E2	-1.407063312E2
4.916666667E0	3.887129572E2	-1.405058490E2
4.958333333E0	3.886924982E2	-1.402232348E2
5.000000000E0	3.888129376E2	-1.398823610E2
5.041666667E0	3.887901958E2	-1.398451487E2
5.083333333E0	3.887450663E2	-1.398322949E2
5.125000000E0	3.887521423E2	-1.397929496E2
5.166666667E0	3.887479962E2	-1.397691835E2
5.208333333E0	3.887298508E2	-1.397721667E2
5.250000000E0	3.887126234E2	-1.397314788E2
5.291666667E0	3.886741486E2	-1.397481839E2
5.333333333E0	3.886639383E2	-1.397711719E2
5.375000000E0	3.886524827E2	-1.397417713E2
5.416666667E0	3.886304118E2	-1.397378066E2
5.458333333E0	3.886279030E2	-1.397684482E2
5.500000000E0	3.886109095E2	-1.397758995E2
5.541666667E0	3.885948554E2	-1.397747164E2
5.583333333E0	3.886021145E2	-1.397954876E2
5.625000000E0	3.885578352E2	-1.398013948E2
5.666666667E0	3.885278566E2	-1.397939811E2
5.708333333E0	3.885565696E2	-1.398092797E2
5.750000000E0	3.885499008E2	-1.398167108E2
5.791666667E0	3.884923213E2	-1.398231476E2
5.833333333E0	3.885341943E2	-1.398336832E2
5.875000000E0	3.885169314E2	-1.398264149E2
5.916666667E0	3.884799775E2	-1.398287681E2
5.958333333E0	3.885280694E2	-1.398286749E2
6.000000000E0	3.884097629E2	-1.398179710E2
6.041666667E0	3.884457630E2	-1.398132050E2
6.083333333E0	3.884969595E2	-1.398246937E2
6.125000000E0	3.884743728E2	-1.398284012E2
6.166666667E0	3.884699373E2	-1.398398018E2
6.208333333E0	3.884963970E2	-1.398421314E2
6.250000000E0	3.885154948E2	-1.398318117E2
6.291666667E0	3.884194219E2	-1.398401766E2
6.333333333E0	3.884922910E2	-1.398183161E2
6.375000000E0	3.885289278E2	-1.398313531E2
6.416666667E0	3.885280449E2	-1.398378000E2
6.458333333E0	3.885443365E2	-1.398414683E2
6.500000000E0	3.885097021E2	-1.398386796E2
6.541666667E0	3.884816584E2	-1.398351131E2
6.583333333E0	3.885352026E2	-1.398419851E2
6.625000000E0	3.885534994E2	-1.398440709E2
6.666666667E0	3.885682743E2	-1.398417183E2
6.708333333E0	3.885773362E2	-1.398415982E2
6.750000000E0	3.885761397E2	-1.398515008E2
6.791666667E0	3.885894633E2	-1.398501621E2
6.833333333E0	3.885952701E2	-1.398494565E2
6.875000000E0	3.885983963E2	-1.398422238E2
6.916666667E0	3.886033186E2	-1.398462706E2
6.958333333E0	3.886042748E2	-1.398431698E2
7.000000000E0	3.885922177E2	-1.398462293E2
7.041666667E0	3.885944172E2	-1.398489216E2
7.083333333E0	3.886026036E2	-1.398444852E2
7.125000000E0	3.886051230E2	-1.398402373E2
7.166666667E0	3.886084012E2	-1.398450406E2
7.208333333E0	3.886085115E2	-1.398427264E2
7.250000000E0	3.886108093E2	-1.398466871E2
7.291666667E0	3.886172974E2	-1.398474979E2
7.333333333E0	3.886163051E2	-1.398460653E2
7.375000000E0	3.886178150E2	-1.398458908E2
7.416666667E0	3.886061660E2	-1.398408994E2
7.458333333E0	3.886032769E2	-1.398381852E2
7.500000000E0	3.885969270E2	-1.398327888E2
7.541666667E0	3.886088725E2	-1.398356212E2
7.583333333E0	3.886125606E2	-1.398370984E2
7.625000000E0	3.886166325E2	-1.398371967E2
7.666666667E0	3.886110624E2	-1.398340127E2
7.708333333E0	3.886087464E2	-1.398412008E2
7.750000000E0	3.886133199E2	-1.398422492E2
7.791666667E0	3.886111276E2	-1.398405030E2
7.833333333E0	3.886179885E2	-1.398451113E2
7.875000000E0	3.886183370E2	-1.398466819E2
7.916666667E0	3.886195076E2	-1.398441959E2
7.958333333E0	3.886109995E2	-1.398475363E2
8.000000000E0	3.886074165E2	-1.398456663E2
8.041666667E0	3.886096169E2	-1.398459964E2
8.083333333E0	3.886129966E2	-1.398432730E2
8.125000000E0	3.886148671E2	-1.398455017E2
8.166666667E0	3.886183482E2	-1.398430541E2
8.208333333E0	3.886184850E2	-1.398445813E2
8.250000000E0	3.886120328E2	-1.398441402E2
8.291666667E0	3.886112729E2	-1.398410023E2
8.333333333E0	3.886116166E2	-1.398444633E2
8.375000000E0	3.886160286E2	-1.398417786E2
8.416666667E0	3.886191043E2	-1.398447097E2
8.458333333E0	3.886193769E2	-1.398465116E2
8.500000000E0	3.886150614E2	-1.398446672E2
8.541666667E0	3.886198832E2	-1.398455939E2
8.583333333E0	3.886243260E2	-1.398442174E2
8.625000000E0	3.886242615E2	-1.398422320E2
8.666666667E0	3.886254048E2	-1.398418647E2
8.708333333E0	3.886195137E2	-1.398478003E2
8.750000000E0	3.886223667E2	-1.398439391E2
8.791666667E0	3.886224610E2	-1.398433268E2
8.833333333E0	3.886222954E2	-1.398436724E2
8.875000000E0	3.886215814E2	-1.398433455E2
8.916666667E0	3.886242040E2	-1.398429016E2
8.958333333E0	3.886237760E2	-1.398421865E2
9.000000000E0	3.886222473E2	-1.398424909E2
9.041666667E0	3.886250707E2	-1.398449574E2
9.083333333E0	3.886233526E2	-1.398403462E2
9.125000000E0	3.886178601E2	-1.398458017E2
9.166666667E0	3.886151746E2	-1.398507386E2
9.208333333E0	3.886170262E2	-1.398473237E2
9.250000000E0	3.886152223E2	-1.398427490E2
9.291666667E0	3.886139497E2	-1.398434210E2
9.333333333E0	3.886174023E2	-1.398415650E2
9.375000000E0	3.886190931E2	-1.398457369E2
9.416666667E0	3.886200963E2	-1.398404839E2
9.458333333E0	3.886221018E2	-1.398426297E2
9.500000000E0	3.886156116E2	-1.398444326E2
9.541666667E0	3.886206068E2	-1.398378036E2
9.583333333E0	3.886221576E2	-1.398420682E2
9.625000000E0	3.886241740E2	-1.398402534E2
9.666666667E0	3.886272909E2	-1.398411701E2
9.708333333E0	3.886270629E2	-1.398405077E2
9.750000000E0	3.886281721E2	-1.398455159E2
9.791666667E0	3.886263163E2	-1.398458461E2
9.833333333E0	3.886215452E2	-1.398473993E2
9.875000000E0	3.886256233E2	-1.398448825E2
9.916666667E0	3.886264896E2	-1.398424423E2
9.958333333E0	3.886260088E2	-1.398401759E2
1.000000000E1	3.886364361E2	-1.398394244E2
1.004166667E1	3.886300318E2	-1.398428171E2
1.008333333E1	3.886260434E2	-1.398429478E2
1.012500000E1	3.886260882E2	-1.398469888E2
1.016666667E1	3.886255766E2	-1.398446062E2
1.020833333E1	3.886268886E2	-1.398416649E2
1.025000000E1	3.886223854E2	-1.398445436E2
1.029166667E1	3.886237088E2	-1.398433633E2
1.033333333E1	3.886236003E2	-1.398405084E2
1.037500000E1	3.886242280E2	-1.398421037E2
1.041666667E1	3.886220237E2	-1.398394980E2
1.045833333E1	3.886185579E2	-1.398425056E2
1.050000000E1	3.886171732E2	-1.398419108E2
1.054166667E1	3.886185703E2	-1.398374513E2
1.058333333E1	3.886203063E2	-1.398402257E2
1.062500000E1	3.886200499E2	-1.398427503E2
1.066666667E1	3.886204283E2	-1.398419364E2
1.070833333E1	3.886249554E2	-1.398446889E2
1.075000000E1	3.886236613E2	-1.398398404E2
1.079166667E1	3.886244176E2	-1.398436778E2
1.083333333E1	3.886250773E2	-1.398420511E2
1.087500000E1	3.886242052E2	-1.398419200E2
1.091666667E1	3.886229014E2	-1.398401775E2
1.095833333E1	3.886241172E2	-1.398398492E2
1.100000000E1	3.886153861E2	-1.398463959E2
1.104166667E1	3.886179612E2	-1.398455889E2
1.108333333E1	3.886202087E2	-1.398437198E2
1.112500000E1	3.886220019E2	-1.398418199E2
1.116666667E1	3.886230213E2	-1.398418553E2
1.120833333E1	3.886234783E2	-1.398426980E2
1.125000000E1	3.886282837E2	-1.398465558E2
1.129166667E1	3.886296916E2	-1.398448030E2
